round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
340,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1700,1700
341,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1710,1700
342,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1710,1710
343,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1720,1710
344,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1720,1720
345,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1730,1720
346,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1730,1730
347,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1740,1730
348,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1740,1740
349,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1750,1740
350,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1750,1750
351,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1760,1750
352,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1760,1760
353,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1770,1760
354,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1770,1770
355,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1780,1770
356,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1780,1780
357,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1790,1780
358,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1790,1790
359,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1800,1790
360,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1800,1800
361,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1810,1800
362,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1810,1810
363,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1820,1810
364,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1820,1820
365,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1830,1820
366,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1830,1830
367,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1840,1830
368,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1840,1840
369,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1850,1840
370,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1850,1850
371,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1860,1850
372,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1860,1860
373,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1870,1860
374,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1870,1870
375,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1880,1870
376,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1880,1880
377,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1890,1880
378,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1890,1890
379,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1900,1890
380,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1900,1900
381,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1910,1900
382,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1910,1910
383,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1920,1910
384,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1920,1920
385,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1930,1920
386,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1930,1930
387,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1940,1930
388,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1940,1940
389,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1950,1940
390,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1950,1950
391,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1960,1950
392,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1960,1960
393,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1970,1960
394,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1970,1970
395,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1980,1970
396,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1980,1980
397,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,1990,1980
398,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,1990,1990
399,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2000,1990
400,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2000,2000
401,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2010,2000
402,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2010,2010
403,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2020,2010
404,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2020,2020
405,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2030,2020
406,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2030,2030
407,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2040,2030
408,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2040,2040
409,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2050,2040
410,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2050,2050
411,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2060,2050
412,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2060,2060
413,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2070,2060
414,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2070,2070
415,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2080,2070
416,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2080,2080
417,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2090,2080
418,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2090,2090
419,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2100,2090
420,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2100,2100
421,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2110,2100
422,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2110,2110
423,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2120,2110
424,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2120,2120
425,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2130,2120
426,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2130,2130
427,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2140,2130
428,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2140,2140
429,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2150,2140
430,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2150,2150
431,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2160,2150
432,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2160,2160
433,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2170,2160
434,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2170,2170
435,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2180,2170
436,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2180,2180
437,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2190,2180
438,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2190,2190
439,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2200,2190
440,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2200,2200
441,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2210,2200
442,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2210,2210
443,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2220,2210
444,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2220,2220
445,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2230,2220
446,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2230,2230
447,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2240,2230
448,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2240,2240
449,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2250,2240
450,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2250,2250
451,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2260,2250
452,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2260,2260
453,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2270,2260
454,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2270,2270
455,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2280,2270
456,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2280,2280
457,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2290,2280
458,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2290,2290
459,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2300,2290
460,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2300,2300
461,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2310,2300
462,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2310,2310
463,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2320,2310
464,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2320,2320
465,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2330,2320
466,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2330,2330
467,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2340,2330
468,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2340,2340
469,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2350,2340
470,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2350,2350
471,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2360,2350
472,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2360,2360
473,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2370,2360
474,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,C,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,D,0,10,2370,2370
475,player_8b70fe95-2f9a-4438-a51a-7a3d4763df08@localhost,SuspiciousTitForTat,D,player_5b8647e2-e519-47d5-9d51-8feba4fabc1a@localhost,Adaptive,C,10,0,2380,2370
