round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
82,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,180,640
83,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,185,645
84,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,190,650
85,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,195,655
86,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,195,665
87,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,200,670
88,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,200,680
89,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,200,690
90,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,205,695
91,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,210,700
92,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,210,710
93,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,215,715
94,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,215,725
95,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,220,730
96,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,225,735
97,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,230,740
98,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,235,745
99,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,235,755
100,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,240,760
101,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,245,765
102,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,245,775
103,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,250,780
104,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,250,790
105,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,250,800
106,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,255,805
107,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,255,815
108,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,255,825
109,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,255,835
110,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,255,845
111,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,260,850
112,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,265,855
113,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,865
114,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,875
115,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,885
116,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,895
117,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,905
118,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,915
119,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,925
120,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,935
121,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,265,945
122,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,270,950
123,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,270,960
124,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,275,965
125,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,280,970
126,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,285,975
127,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,290,980
128,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,290,990
129,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,290,1000
130,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,295,1005
131,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,295,1015
132,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,295,1025
133,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,295,1035
134,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,295,1045
135,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,300,1050
136,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,305,1055
137,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,310,1060
138,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,310,1070
139,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,315,1075
140,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,320,1080
141,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,320,1090
142,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,325,1095
143,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,330,1100
144,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,335,1105
145,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,335,1115
