round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
89,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,98,88
90,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,99,89
91,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,100,90
92,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,101,91
93,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,102,92
94,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,103,93
95,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,104,94
96,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,105,95
97,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,106,96
98,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,107,97
99,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,108,98
100,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,109,99
101,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,110,100
102,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,111,101
103,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,112,102
104,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,113,103
105,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,114,104
106,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,115,105
107,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,116,106
108,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,117,107
109,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,118,108
110,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,119,109
111,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,120,110
112,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,121,111
113,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,122,112
114,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,123,113
115,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,124,114
116,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,125,115
117,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,126,116
118,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,127,117
119,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,128,118
120,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,129,119
121,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,130,120
122,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,131,121
123,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,132,122
124,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,133,123
125,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,134,124
126,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,135,125
